MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/04/29 12:24:22.727),TIMETICK(f=3117958),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,
0,NewMedia,13334,219.09309,831116396280,0.52967,0.39651,218.28558,0.80751,316,1,0.51193,0.58604,1,1.86429,0.14286,0,,0.31075,0.27126,13.67241,0.99371,1,0.64883,0.28236,13.15228,0.99450,1,0,0.00000,20,
0,NewMedia,13377,219.79704,831118591156,0.55881,0.39996,219.40308,0.39397,317,1,0.57200,0.43029,1,1.86429,0.14286,0,,0.31288,0.26993,16.86915,1.03607,1,0.65059,0.28355,16.14743,1.03718,1,0,0.00000,21,
0,NewMedia,13416,220.43776,831120588872,0.57685,0.41827,219.81351,0.62425,318,1,0.55774,0.44130,1,1.86429,0.14286,0,,0.31160,0.27127,17.11994,1.01489,1,0.64969,0.28420,15.79021,1.01156,1,0,0.00000,21,
0,NewMedia,13468,221.29260,831123254272,0.57898,0.41803,220.45424,0.83836,319,1,0.55363,0.56628,1,1.86429,0.14286,0,,0.31250,0.27183,14.62691,1.02666,1,0.65018,0.28256,13.85546,1.02332,1,0,0.00000,20,
0,NewMedia,13507,221.93318,831125251563,0.61795,0.31389,221.70276,0.23042,320,1,0.86757,0.08451,1,1.86429,0.14286,0,,0.32137,0.25881,16.69674,1.03364,1,0.65720,0.27267,14.41459,1.02638,1,0,0.00000,20,
0,NewMedia,13535,222.39288,831126684898,0.82242,0.12991,221.99850,0.39438,321,1,0.55147,0.39788,1,1.86429,0.14286,0,,0.31061,0.27085,14.34484,1.03666,1,0.64607,0.28262,10.65190,1.03744,1,0,0.00000,20,
0,NewMedia,13583,223.18140,831129143446,0.54918,0.38646,222.45856,0.72284,322,1,0.59831,0.29656,1,1.86429,0.14286,0,,0.31320,0.26602,16.23820,1.01058,1,0.65023,0.27893,14.93586,1.01136,1,0,0.00000,20,
0,NewMedia,13619,223.77272,831130987148,0.61485,0.28959,223.19775,0.57497,323,1,0.65172,0.31257,1,1.86429,0.14286,0,,0.31376,0.26637,17.02669,1.02666,1,0.65133,0.27985,16.13900,1.02332,1,0,0.00000,20,
0,NewMedia,13646,224.21634,831132370358,0.63400,0.31795,223.78923,0.42711,324,1,0.56717,0.33244,1,1.86429,0.14286,0,,0.31184,0.26662,15.79195,1.02666,1,0.64954,0.28059,15.14848,1.02332,1,0,0.00000,19,
0,NewMedia,13671,224.62698,831133650727,0.54655,0.38816,224.23270,0.39429,325,1,0.52687,0.40339,1,1.86429,0.14286,0,,0.31202,0.26969,15.44829,1.05932,1,0.64956,0.28181,14.82228,1.05132,1,0,0.00000,19,
0,NewMedia,13743,225.80989,831137338960,0.55319,0.35670,225.03773,0.77216,326,1,0.49961,0.36876,1,1.86429,0.14286,0,,0.30978,0.26990,16.59941,1.02254,1,0.64756,0.28263,15.32157,1.01920,1,0,0.00000,20,
0,NewMedia,13801,226.76265,831140309648,0.47944,0.41541,225.82654,0.93611,327,1,0.52388,0.41184,1,1.86429,0.14286,0,,0.31119,0.26932,15.50124,1.04066,1,0.64892,0.28366,14.42147,1.03266,1,0,0.00000,19,
0,NewMedia,13836,227.33781,831142102951,0.53609,0.40514,226.77916,0.55865,328,1,0.54416,0.51801,0,1.86429,0.14286,0,,0.31217,0.27213,14.06344,1.02273,0,0.64989,0.28514,12.02315,1.01940,0,85,0.00000,19,
0,NewMedia,13908,228.52069,831145791150,0.54740,0.37554,227.64990,0.87079,329,1,0.57186,0.34386,1,1.86429,0.14286,0,,0.31199,0.26691,17.52572,1.02666,1,0.65014,0.28075,16.60412,1.02332,1,0,0.00000,20,
0,NewMedia,13965,229.45699,831148710458,0.55113,0.35233,228.53726,0.91972,330,1,0.53343,0.38741,0,1.86429,0.14286,0,,0.31208,0.26954,16.15311,1.02254,0,0.64965,0.28149,16.41312,1.02332,0,86,0.00000,19,
0,NewMedia,14071,231.19864,831154140872,0.53172,0.38569,229.86774,1.33090,331,1,0.52699,0.27925,1,1.86429,0.14286,0,,0.31128,0.26448,17.56519,1.04289,1,0.64840,0.27729,16.16130,1.03489,1,0,0.00000,20,
0,NewMedia,14133,232.21707,831157316302,0.54484,0.32175,231.21492,1.00215,332,1,0.54905,0.53160,0,1.86429,0.14286,0,,0.31273,0.27533,7.82111,1.02666,0,0.65063,0.28297,9.94964,1.02332,0,87,0.00000,20,
0,NewMedia,14162,232.69350,831158801764,0.75867,0.15428,232.47966,0.21384,333,1,0.56149,0.36431,1,1.86429,0.14286,0,,0.31206,0.26808,16.46923,1.02666,1,0.64892,0.28107,15.37235,1.02332,1,0,0.00000,21,
0,NewMedia,14196,233.25194,831160542953,0.53731,0.38339,232.75966,0.49228,334,1,0.51730,0.42281,0,1.86429,0.14286,0,,0.31089,0.27357,12.67804,1.03999,0,0.64912,0.28475,13.29462,1.04110,0,88,0.00000,20,
0,NewMedia,14241,233.99136,831162848465,0.52767,0.35764,233.56419,0.42717,335,1,0.49843,0.27311,1,1.86429,0.14286,0,,0.30913,0.26591,16.83503,1.03110,1,0.64680,0.27826,15.41877,1.02385,1,0,0.00000,21,
0,NewMedia,14295,234.87840,831165614217,0.48076,0.31337,234.00768,0.87073,336,1,0.52077,0.26483,1,1.86429,0.14286,0,,0.30929,0.26494,17.29774,1.03607,1,0.64757,0.27739,16.19900,1.03273,1,0,0.00000,21,
0,NewMedia,14310,235.12488,831166382724,0.52275,0.35555,234.89497,0.22990,337,1,0.52740,0.43761,1,1.86429,0.14286,0,,0.31080,0.27029,16.69681,1.01489,1,0.64878,0.28250,15.06085,1.01156,1,0,0.00000,20,
0,NewMedia,14340,235.61772,831167919389,0.53214,0.39897,235.14124,0.47649,338,1,0.52690,0.37750,0,1.86429,0.14286,0,,0.31126,0.26928,15.43988,1.04532,0,0.64949,0.28162,14.61572,1.04199,0,89,0.00000,20,
0,NewMedia,14401,236.61987,831171044053,0.53558,0.36716,235.97925,0.64063,339,1,0.46587,0.39856,1,1.86429,0.14286,0,,0.31044,0.27031,15.90937,1.02764,1,0.64854,0.28361,14.36472,1.02430,1,0,0.00000,21,
0,NewMedia,14454,237.49059,831173758867,0.48404,0.40533,236.63644,0.85414,340,1,0.46549,0.48280,0,1.86429,0.14286,0,,0.30920,0.27183,15.47703,1.02666,0,0.64747,0.28353,14.37596,1.02332,0,90,0.00000,21,
0,NewMedia,14491,238.09854,831175654483,0.53111,0.36772,237.85202,0.24652,341,1,0.39277,0.15255,1,1.86429,0.14286,0,,0.30791,0.26376,14.99014,1.06266,1,0.64481,0.27705,14.67619,1.05932,1,0,0.00000,22,
0,NewMedia,14514,238.47632,831176832341,0.27550,0.10514,238.16420,0.31212,342,1,0.44756,0.32054,1,1.86429,0.14286,0,,0.31012,0.26760,14.73021,1.03132,1,0.64611,0.28075,13.17241,1.02332,1,0,0.00000,22,
0,NewMedia,14565,239.31427,831179445073,0.53844,0.38174,238.54201,0.77226,343,1,0.55532,0.33542,1,1.86429,0.14286,0,,0.31232,0.26641,15.17862,1.03208,1,0.64955,0.28100,14.47290,1.03319,1,0,0.00000,22,
0,NewMedia,14603,239.93839,831181391043,0.55491,0.32671,239.33061,0.60777,344,1,0.55029,0.38163,1,1.86429,0.14286,0,,0.31284,0.26772,16.47835,1.06399,1,0.65026,0.28165,15.03674,1.05599,1,0,0.00000,22,
0,NewMedia,14616,240.15202,831182057129,0.55757,0.38409,239.95479,0.19724,345,1,0.56064,0.43998,0,1.86429,0.14286,0,,0.31269,0.27065,12.86352,1.08297,0,0.65053,0.28263,14.67721,1.07941,0,91,0.00000,22,
0,NewMedia,14650,240.71263,831183805084,0.72099,0.74413,240.51357,0.19907,346,1,0.49431,0.37438,1,1.86429,0.14286,0,,0.31200,0.26762,16.56650,1.05466,1,0.64822,0.28116,14.68789,1.04666,1,0,0.00000,23,
0,NewMedia,14720,241.86052,831187384163,0.54621,0.38589,240.77628,1.08424,347,1,0.58379,0.29790,1,1.86429,0.14286,0,,0.31318,0.26465,17.49636,1.02666,1,0.65052,0.27795,15.68802,1.02332,1,0,0.00000,22,
0,NewMedia,14771,242.69833,831189996429,0.58115,0.31593,241.87698,0.82135,348,1,0.45368,0.56749,1,1.86429,0.14286,0,,0.31283,0.27295,7.80964,1.04066,1,0.65216,0.28227,9.76196,1.03732,1,0,0.00000,22,
0,NewMedia,14806,243.27333,831191789226,0.57655,0.35659,243.01295,0.26038,349,1,0.54560,0.43630,1,1.86429,0.14286,0,,0.31243,0.26810,16.64658,1.01842,1,0.65069,0.28316,15.85798,1.01509,1,0,0.00000,23,
0,NewMedia,14820,243.50333,831192506335,0.52431,0.43140,243.28984,0.21349,350,1,0.49539,0.53363,0,1.86429,0.14286,0,,0.31294,0.27529,9.90417,1.03132,0,0.65009,0.28332,12.90011,1.02332,0,93,0.00000,23,
0,NewMedia,14860,244.16064,831194555861,0.55330,0.38064,243.81558,0.34506,351,1,0.55374,0.35015,1,1.86429,0.14286,0,,0.31298,0.26670,15.72838,0.99920,1,0.65096,0.28066,15.25390,0.99195,1,0,0.00000,24,
0,NewMedia,14946,245.57341,831198960779,0.52173,0.34969,244.17699,1.39642,352,1,0.53066,0.36032,1,1.86429,0.14286,0,,0.31041,0.26764,17.07360,1.00313,1,0.64927,0.27981,15.37468,0.99587,1,0,0.00000,24,
0,NewMedia,15057,247.39702,831204646743,0.54260,0.38629,246.08344,1.31358,353,1,0.56778,0.45022,1,1.86429,0.14286,0,,0.31347,0.27196,18.07211,1.03587,1,0.65161,0.28414,16.63781,1.03666,1,0,0.00000,23,
0,NewMedia,15122,248.46489,831207976302,0.57627,0.40459,247.41338,1.05151,354,1,0.60476,0.38481,1,1.86429,0.14286,0,,0.31426,0.27195,17.47340,1.04999,1,0.65177,0.28477,17.02670,1.04199,1,0,0.00000,23,
0,NewMedia,15132,248.62910,831208488320,0.60176,0.44595,248.48123,0.14787,355,1,0.59547,0.53690,0,1.86429,0.14286,0,,0.31444,0.27436,15.44873,1.03356,0,0.65179,0.28660,14.66496,1.02164,0,95,0.00000,23,
0,NewMedia,15216,250.00909,831212791103,0.55204,0.39919,248.99046,1.01863,356,1,0.59569,0.42486,1,1.86429,0.14286,0,,0.31203,0.27000,16.17143,1.02666,1,0.65101,0.28342,15.60364,1.02777,1,0,0.00000,23,
0,NewMedia,15237,250.35410,831213866772,0.57310,0.38827,250.02560,0.32849,357,1,0.51784,0.34445,1,1.86429,0.14286,0,,0.31096,0.26792,16.41213,1.03132,1,0.64899,0.28080,15.23003,1.02799,1,0,0.00000,23,
0,NewMedia,15273,250.94568,831215711261,0.52055,0.33180,250.37045,0.57523,358,1,0.55049,0.35525,1,1.86429,0.14286,0,,0.31005,0.26757,17.06994,1.01897,1,0.64837,0.28082,15.39587,1.01541,1,0,0.00000,23,
0,NewMedia,15298,251.35617,831216991159,0.77711,0.07697,251.30743,0.04874,359,1,0.68345,0.20776,1,1.86429,0.14286,0,,0.31624,0.26278,16.43763,1.05332,1,0.65282,0.27765,13.93061,1.04999,1,0,0.00000,24,
0,NewMedia,15384,252.76901,831221396386,0.54667,0.38957,251.42334,1.34567,360,1,0.54808,0.31989,1,1.86429,0.14286,0,,0.31040,0.26611,16.19483,1.01019,1,0.64769,0.27875,14.81220,1.01097,1,0,0.00000,23,
0,NewMedia,15433,253.57401,831223906342,0.54723,0.27867,252.78552,0.78848,361,1,0.56351,0.26444,1,1.86429,0.14286,0,,0.31213,0.26542,16.87749,1.04066,1,0.64881,0.27929,15.61182,1.03266,1,0,0.00000,23,
0,NewMedia,15447,253.80408,831224623648,0.57077,0.30705,253.59048,0.21359,362,1,0.55793,0.38468,0,1.86429,0.14286,0,,0.31138,0.26646,16.26779,1.01019,0,0.64934,0.27943,15.21674,1.00685,0,97,0.00000,23,
0,NewMedia,15479,254.32974,831226262692,0.75857,0.15404,254.11609,0.21365,363,1,0.55981,0.34828,1,1.86429,0.14286,0,,0.31251,0.26844,15.21638,1.04066,1,0.64911,0.28167,14.49781,1.03732,1,0,0.00000,24,
0,NewMedia,15544,255.39749,831229591819,0.54797,0.37723,254.39551,1.00198,364,1,0.56547,0.30730,1,1.86429,0.14286,0,,0.31040,0.26787,16.14883,1.02666,1,0.64776,0.28038,14.74474,1.02332,1,0,0.00000,23,
0,NewMedia,15564,255.72629,831230617052,0.54756,0.35436,255.41409,0.31219,365,1,0.52548,0.38752,0,1.86429,0.14286,0,,0.31062,0.27058,13.87957,1.01019,0,0.64771,0.28191,14.01433,1.00685,0,98,0.00000,23,
0,NewMedia,15628,256.77759,831233894992,0.53888,0.34966,255.98917,0.78842,366,1,0.66956,0.47152,0,1.86429,0.14286,0,,0.31437,0.26879,12.02729,1.02666,0,0.65162,0.28056,11.65877,1.02332,0,99,0.00000,24,
0,NewMedia,15660,257.30331,831235534144,0.80755,0.10951,257.04047,0.26285,367,1,0.66897,0.19315,1,1.86429,0.14286,0,,0.31584,0.26418,16.29323,1.01450,1,0.65190,0.27719,14.03861,1.01528,1,0,0.00000,25,
0,NewMedia,15683,257.68121,831236712407,0.57052,0.34480,257.37006,0.31116,368,1,0.54704,0.38537,1,1.86429,0.14286,0,,0.31131,0.27088,15.56552,1.04443,1,0.64918,0.28350,14.46746,1.04554,1,0,0.00000,24,
0,NewMedia,15709,258.10818,831238043707,0.56715,0.37639,257.69769,0.41049,369,1,0.60067,0.39121,1,1.98155,0.22000,0,,0.31488,0.26892,15.69963,1.01489,1,0.65270,0.28305,15.37113,1.01156,1,0,0.00000,24,
0,NewMedia,15724,258.35544,831238814621,0.57893,0.44625,258.12482,0.23062,370,1,0.49102,0.87939,1,2.10179,0.13714,0,,0.31208,0.29025,13.37021,1.05073,1,0.64941,0.30217,13.70925,1.03881,1,0,0.00000,24,
0,NewMedia,15741,258.63458,831239685005,0.50612,1.00732,258.42062,0.21396,371,1,0.53120,1.08735,1,1.85119,0.08571,0,,0.31223,0.29630,14.17536,1.03587,1,0.65117,0.30849,14.25740,1.03666,1,0,0.00000,24,
0,NewMedia,15750,258.78192,831240144401,0.51240,1.11024,258.65042,0.13150,372,1,0.50211,1.18228,0,1.66250,0.04571,0,,0.31294,0.29860,10.64738,1.02666,0,0.65098,0.31008,11.28994,1.02332,0,100,0.00000,24,
0,NewMedia,15778,259.24191,831241578637,0.73904,0.22908,259.04477,0.19714,373,1,0.85835,0.13239,1,1.69583,0.07143,0,,0.32279,0.25941,19.05026,1.00889,1,0.65882,0.27350,17.61950,1.00089,1,0,0.00000,25,
0,NewMedia,15804,259.66937,831242911378,0.59675,0.73576,259.40616,0.26321,374,1,0.74649,0.84816,1,1.48036,0.20762,0,,0.32442,0.28601,16.50530,1.00254,1,0.66072,0.29671,16.56047,0.99920,1,0,0.00000,25,
0,NewMedia,15822,259.96475,831243832419,0.81446,0.79644,259.73462,0.23013,375,1,0.92845,0.55293,1,1.24167,0.27333,0,,0.32347,0.27616,16.94295,1.03132,1,0.65800,0.28177,16.34051,1.02332,1,0,0.00000,25,
0,NewMedia,15840,260.26050,831244754523,0.88476,0.41152,260.03052,0.22998,376,1,0.91416,0.48333,1,1.09643,0.21524,0,,0.32268,0.27638,18.08967,1.02085,1,0.65868,0.28413,16.44836,1.02164,1,0,0.00000,25,
0,NewMedia,15860,260.58899,831245778699,0.83062,0.42586,260.27686,0.31213,377,1,0.84243,0.38401,1,0.98393,0.13524,0,,0.32207,0.27161,17.36432,0.99920,1,0.65826,0.27993,16.42203,0.99195,1,0,0.00000,25,
0,NewMedia,15880,260.91760,831246803350,0.85699,0.40419,260.60535,0.31226,378,1,0.70977,0.52283,1,0.93393,0.12667,0,,0.31725,0.27660,17.30483,1.02422,1,0.65353,0.28595,16.35204,1.02089,1,0,0.00000,24,
0,NewMedia,15904,261.31186,831248032626,0.73194,0.49336,260.98334,0.32852,379,1,0.79993,0.45303,1,0.82857,0.11619,0,,0.32097,0.27556,17.88960,1.02666,1,0.65687,0.28585,17.23604,1.02332,1,0,0.00000,24,
0,NewMedia,15925,261.65686,831249108296,0.77864,0.43553,261.32834,0.32852,380,1,0.67649,0.28724,1,0.76012,0.10190,0,,0.31608,0.26598,18.25676,1.01430,1,0.65227,0.27616,16.42865,1.01509,1,0,0.00000,24,
0,NewMedia,15945,261.98547,831250132885,0.63907,0.21757,261.72260,0.26288,381,1,0.64078,0.10797,1,0.72917,0.09905,0,,0.31920,0.25586,18.09842,1.03673,1,0.65546,0.26830,16.25707,1.03340,1,0,0.00000,24,
0,NewMedia,15964,262.29794,831251107188,0.56839,0.11584,262.05124,0.24670,382,1,0.54810,0.14012,1,0.69405,0.09429,0,,0.31796,0.25469,17.61362,0.99097,1,0.65513,0.26883,16.35167,0.98371,1,0,0.00000,24,
0,NewMedia,16000,262.89005,831252953335,0.26634,0.11947,262.36331,0.52673,383,1,0.27553,0.16776,1,0.68452,0.09333,0,,0.30523,0.25787,16.86956,0.97803,1,0.64120,0.26756,16.88332,0.97489,1,0,0.00000,24,
0,NewMedia,16045,263.63055,831255262187,0.55026,0.40325,263.29971,0.33084,384,1,0.56334,0.41562,1,1.22917,0.26190,0,,0.31604,0.26522,17.18414,1.03999,1,0.65469,0.27818,15.63332,1.03666,1,0,0.00000,25,
0,NewMedia,16053,263.75986,831255665340,0.54963,0.48263,263.64474,0.11511,385,1,0.55434,0.51769,0,1.51786,0.34762,0,,0.31598,0.26533,15.87165,0.99842,0,0.65403,0.27884,15.97547,0.99509,0,102,0.00000,25,
0,NewMedia,16256,267.09485,831266063741,0.59860,0.46526,266.83188,0.26297,386,1,0.67880,0.44750,1,2.13988,0.34952,0,,0.32194,0.26483,18.34919,1.05541,1,0.65803,0.28232,17.08812,1.05186,1,0,0.00000,25,
0,NewMedia,16273,267.37399,831266934054,0.67598,0.43137,267.11136,0.26263,387,1,0.58915,0.24521,1,2.13988,0.34952,0,,0.31615,0.25523,17.88960,1.02422,1,0.65250,0.27309,16.16586,1.02089,1,0,0.00000,25,
0,NewMedia,16294,267.71918,831268010369,0.52486,0.22988,267.43970,0.27948,388,1,0.28957,0.13500,1,2.13988,0.34952,0,,0.30502,0.24581,19.11618,1.01489,1,0.64154,0.26517,18.49921,1.01156,1,0,0.00000,24,
0,NewMedia,16305,267.89984,831268573644,0.28092,0.18873,267.78485,0.11499,389,1,0.37494,0.44662,1,2.13988,0.34952,0,,0.30746,0.26328,15.66852,1.04920,1,0.64381,0.28253,14.69281,1.04999,1,0,0.00000,24,
0,NewMedia,16379,269.11566,831272364568,0.53655,0.37457,268.55682,0.55884,390,1,0.55548,0.35330,1,2.13988,0.34952,0,,0.31415,0.25922,17.98154,1.01659,1,0.65178,0.27751,16.70198,1.01711,1,0,0.00000,25,
0,NewMedia,16445,270.19968,831275744414,0.54221,0.35204,269.13184,1.06784,391,1,0.57264,0.34242,1,2.13988,0.34952,0,,0.31672,0.26244,20.76621,1.03554,1,0.65408,0.27701,17.70931,1.03221,1,0,0.00000,24,
0,NewMedia,16461,270.46252,831276564012,0.55431,0.40463,270.21616,0.24637,392,1,0.50767,0.65134,0,2.13988,0.34952,0,,0.31542,0.27298,7.92543,1.02666,0,0.65347,0.28644,7.41392,1.02332,0,104,0.00000,24,
0,NewMedia,16566,272.18768,831281942946,0.53803,0.40377,270.82404,1.36365,393,1,0.52492,0.36044,1,2.13988,0.34952,0,,0.31440,0.26287,17.71303,1.00195,1,0.65172,0.27615,15.26508,0.99470,1,0,0.00000,24,
0,NewMedia,16612,272.94391,831284300858,0.48125,0.30892,272.20425,0.73965,394,1,0.48583,0.29495,1,2.13988,0.34952,0,,0.31266,0.26055,17.70332,1.02666,1,0.64949,0.27493,15.90050,1.02332,1,0,0.00000,24,
0,NewMedia,16630,273.23901,831285220999,0.48164,0.28868,272.95990,0.27911,395,1,0.48908,0.49199,0,2.13988,0.34952,0,,0.31185,0.26475,9.97224,1.02666,0,0.64952,0.27490,14.07412,1.02332,0,105,0.00000,24,
0,NewMedia,16701,274.40549,831288858036,0.53702,0.37890,273.69974,0.70575,396,1,0.53856,0.31810,1,2.13988,0.34952,0,,0.31623,0.26156,16.85291,1.03999,1,0.65391,0.28052,15.55701,1.03666,1,0,0.00000,24,
0,NewMedia,16737,274.99686,831290701881,0.53180,0.35825,274.42191,0.57495,397,1,0.52788,0.41573,1,2.13988,0.34952,0,,0.31620,0.26726,17.44208,1.04466,1,0.65497,0.28453,15.76795,1.04132,1,0,0.00000,24,
0,NewMedia,16786,275.80191,831293211979,0.53832,0.44906,275.01355,0.78836,398,1,0.49521,0.45202,1,2.13988,0.34952,0,,0.31661,0.26974,17.52617,1.02666,1,0.65421,0.28494,16.36359,1.02332,1,0,0.00000,24,
0,NewMedia,16845,276.77133,831296234587,0.54696,0.42519,276.16348,0.60785,399,1,0.42276,0.38042,1,2.13988,0.34952,0,,0.31268,0.26647,18.46931,1.06310,1,0.65059,0.28214,16.52359,1.05510,1,0,0.00000,25,
0,NewMedia,16863,277.06680,831297155903,0.48541,0.39813,276.78754,0.27927,400,1,0.55885,0.42725,1,2.13988,0.34952,0,,0.31902,0.26449,17.01509,1.00269,1,0.65696,0.28364,15.45181,0.99936,1,0,0.00000,25,
0,NewMedia,16882,277.37894,831298129066,0.53491,0.40728,277.08344,0.29550,401,1,0.53610,0.53270,0,2.13988,0.34952,0,,0.31086,0.27169,13.41697,1.05097,0,0.64845,0.27759,13.36925,1.05175,0,107,0.00000,25,
0,NewMedia,16946,278.43042,831301407548,0.53702,0.38046,277.78964,0.64078,402,1,0.48359,0.27193,1,2.13988,0.34952,0,,0.30309,0.27199,16.26692,1.07688,1,0.63983,0.27827,15.38072,1.07799,1,0,0.00000,26,
0,NewMedia,17063,280.35257,831307400781,0.46118,0.29035,278.49619,1.85638,403,1,0.48528,0.24652,1,2.13988,0.34952,0,,0.30190,0.27480,17.93159,1.02666,1,0.63779,0.28532,16.29317,1.02332,1,0,0.00000,25,
0,NewMedia,17087,280.74670,831308629624,0.53626,0.36316,280.36896,0.37775,404,1,0.53760,0.39907,1,2.13988,0.34952,0,,0.29429,0.28820,16.80175,1.04954,1,0.63076,0.28895,15.01697,1.05066,1,0,0.00000,25,
0,NewMedia,17101,280.97684,831309347175,0.53107,0.40240,280.76321,0.21362,405,1,0.53139,0.50071,0,2.13988,0.34952,0,,0.29123,0.29224,11.97555,1.09510,0,0.62836,0.28500,13.43540,1.09154,0,108,0.00000,25,
0,NewMedia,17173,282.15967,831313035228,0.54035,0.38108,281.38757,0.77209,406,1,0.60385,0.27571,1,2.13988,0.34952,0,,0.29707,0.28744,17.71245,1.07340,1,0.63275,0.28164,15.46400,1.06148,1,0,0.00000,25,
0,NewMedia,17213,282.81793,831315087646,0.59649,0.30667,282.17606,0.64188,407,1,0.64645,0.33579,1,2.13988,0.34952,0,,0.29858,0.28593,16.94265,1.04066,1,0.63461,0.28270,15.51644,1.03732,1,0,0.00000,25,
0,NewMedia,17233,283.14542,831316108724,0.59860,0.33854,282.83350,0.31192,408,1,0.52851,0.36928,1,2.13988,0.34952,0,,0.29531,0.28963,17.58710,1.04999,1,0.63225,0.28490,15.78501,1.04199,1,0,0.00000,25,
0,NewMedia,17302,284.27902,831319643292,0.53927,0.37411,283.16205,1.11697,409,1,0.52759,0.30340,1,2.13988,0.34952,0,,0.30481,0.28086,16.07996,1.04066,1,0.64125,0.28601,15.85088,1.03266,1,0,0.00000,25,
0,NewMedia,17335,284.82111,831321333489,0.53963,0.33001,284.29532,0.52579,410,1,0.54241,0.37995,1,2.13988,0.34952,0,,0.30317,0.27988,16.99871,1.02666,1,0.64003,0.28555,14.79964,1.02332,1,0,0.00000,25,
0,NewMedia,17408,286.02039,831325072727,0.54515,0.36905,284.83752,1.18286,411,1,0.42671,0.58957,1,2.13988,0.34952,0,,0.32837,0.26665,10.19717,1.03653,1,0.66660,0.28398,11.43476,1.03764,1,0,0.00000,24,
0,NewMedia,17481,287.21970,831328812149,0.53673,0.38856,286.62820,0.59149,412,1,0.51207,0.35901,1,2.13988,0.34952,0,,0.32598,0.26532,14.92256,1.03297,1,0.66378,0.27899,14.22011,1.02964,1,0,0.00000,25,
0,NewMedia,17514,287.76181,831330502476,0.55898,0.33691,287.23605,0.52576,413,1,0.59582,0.42415,1,2.13988,0.34952,0,,0.32550,0.26471,15.70828,1.02666,1,0.66368,0.28154,15.32651,1.02332,1,0,0.00000,24,
0,NewMedia,17584,288.91183,831334088203,0.58085,0.41732,287.77863,1.13321,414,1,0.52301,0.39010,1,2.13988,0.34952,0,,0.30896,0.27248,15.92426,1.00666,1,0.64649,0.28230,15.18294,1.00332,1,0,0.00000,24,
0,NewMedia,17599,289.15820,831334856313,0.53265,0.39926,288.92834,0.22986,415,1,0.50461,0.48745,0,2.13988,0.34952,0,,0.30574,0.27578,13.68358,1.02666,0,0.64398,0.27986,13.25453,1.02332,0,110,0.00000,24,
0,NewMedia,17663,290.20972,831338134926,0.54338,0.40665,289.51965,0.69006,416,1,0.57822,0.40974,1,2.13988,0.34952,0,,0.30028,0.27677,16.14995,0.98195,1,0.63816,0.27945,15.65575,0.98273,1,0,0.00000,24,
0,NewMedia,17681,290.50549,831339057111,0.51953,0.43241,290.22601,0.27948,417,1,0.47282,0.44214,1,2.13988,0.34952,0,,0.29722,0.27729,15.92354,1.03555,1,0.63563,0.27857,15.01182,1.03666,1,0,0.00000,24,
0,NewMedia,17731,291.32663,831341617409,0.47944,0.38703,290.52185,0.80478,418,1,0.52808,0.37589,1,2.13988,0.34952,0,,0.29921,0.27474,16.03883,1.02666,1,0.63754,0.27919,15.13348,1.02332,1,0,0.00000,24,
0,NewMedia,17824,292.85464,831346381713,0.53235,0.37833,291.34329,1.51135,419,1,0.53709,0.32645,1,2.13988,0.34952,0,,0.30588,0.27263,15.38034,1.02666,1,0.64416,0.28142,14.86527,1.02332,1,0,0.00000,23,
0,NewMedia,17841,293.13425,831347253447,0.57247,0.31057,292.87112,0.26312,420,1,0.58758,0.26306,1,2.13988,0.34952,0,,0.30819,0.26776,16.50387,1.07298,1,0.64583,0.27858,15.17678,1.07377,1,0,0.00000,23,
0,NewMedia,17893,293.98819,831349916059,0.59491,0.29093,293.15042,0.83777,421,1,0.60083,0.24632,1,2.13988,0.34952,0,,0.30993,0.26679,16.98999,1.05466,1,0.64719,0.27983,16.38182,1.04666,1,0,0.00000,22,
0,NewMedia,17902,294.13614,831350377345,0.59009,0.29699,294.00513,0.13101,422,1,0.58765,0.44598,0,2.13988,0.34952,0,,0.30944,0.26937,12.05428,1.06399,0,0.64746,0.27990,14.42778,1.05599,0,111,0.00000,22,
0,NewMedia,17943,294.80975,831352477625,0.52848,0.40883,294.54666,0.26309,423,1,0.52654,0.59695,0,2.13988,0.34952,0,,0.30973,0.27459,8.60849,1.02273,0,0.64647,0.28923,7.87886,1.01940,0,0,0.00000,23,
0,NewMedia,18005,295.82828,831355653373,0.54379,0.39508,295.27255,0.55573,424,1,0.52317,0.37529,1,2.13988,0.34952,0,,0.31110,0.26665,15.32048,1.03242,1,0.64877,0.28355,14.04805,1.03321,1,0,0.00000,23,
0,NewMedia,18060,296.73184,831358470636,0.48666,0.40252,295.84476,0.88708,425,1,0.48230,0.37113,1,2.13988,0.34952,0,,0.31071,0.26689,15.86900,1.02666,1,0.64855,0.28322,14.70852,1.02332,1,0,0.00000,22,
0,NewMedia,18154,298.27615,831363285705,0.54381,0.38067,296.74814,1.52802,426,1,0.50505,0.33782,1,2.13988,0.34952,0,,0.31259,0.26629,15.31323,1.04066,1,0.64984,0.28312,14.67482,1.03732,1,0,0.00000,21,
